source,target
A28267-1,A52378-1
A28267-2,A52333-0
A28270-0-1,A51088-10
A28270-0-1,A52237-7
A28270-0-2,A43982-0
A28270-0-2,A52237-7
A28270-0-2,A52249-0
A28270-0-2,A52251-0
A28270-1,A28274-0-1
A28270-1,A43980-0
A28270-1,A47332-0
A28270-1,A49687-0-1
A28270-1,A51164-1
A28270-1,A7232-0
A28270-4,A51187-6
A28270-4,A52556-0
A28271-1,A51435-1
A28272-4,A52245-2
A28273-0-0,A32249-1
A28273-0-0,A39171
A28273-0-0,A49428-0
A28273-0-0,A49681-6
A28274-0-1,A49687-0-1
A28274-0-1,A49687-7
A28274-0-1,A50962-8
A28274-0-1,A51589-2
A28274-0-1,A52254-69
A28274-0-1,A7232-0
A28274-0-2,A28671-0
A28274-0-2,A39654-0
A28274-0-2,A40945-0
A28274-0-2,A44219-0
A28274-0-2,A49687-0-18
A28274-0-2,A49687-7
A28274-0-2,A49944-2
A28274-0-2,A51554-0
A28274-0-2,A52373-3
A28274-0-2,A7232-0
A28274-0-3,A43434-0
A28274-0-3,A44402
A28274-0-3,A49673-8
A28274-0-3,A49944-2
A28274-0-3,A52254-4
A28274-0-3,A52272-6
A28274-0-3,A7232-0
A28274-0-3,A7892-0
A28274-0-4,A51589-0
A28274-1,A47394-0
A28274-1,A49678-0-1
A28274-1,A8226-0
A28274-17,A9889-6
A28275-2,A51098-4
A28275-4,A30199
A28275-4,A38773-0
A28275-4,A43662-0
A28275-4,A50962-5-1
A28275-4,A50962-Unknow3
A28275-4,A52235-3
A28275-4,A52345-1
A28275-4,A6744-1
A28275-6,A49992-1
A28275-6,A52237-7
A28275-6,A6131-0
A28284,A7232-0
A28284,A7892-0
A28284,A8020-0-4
A28291-1,A30481-1
A28291-1,A32838
A28291-1,A39002-0
A28291-1,A50051-0
A28291-1,A6340-0
A28291-1,A8912-1
A28328-0,A32351-0
A28328-0,A3290
A28328-0,A34872-0
A28328-0,A38309
A28328-0,A39782-0
A28328-0,A43924
A28328-0,A44469
A28328-0,A44895
A28328-0,A50753-0
A28328-0,A50943-42
A28328-1,A6554
A28332,A2945-0
A2838-1,A29294-0
A2838-1,A36475-0
A2838-1,A36475-1
A28382-0,A41419-0
A28382-0,A45860-7
A28382-0,A49685-7-1
A28383-0,A35137-0
A28426-0,A3983-0
A28426-0,A44470-0
A2844,A41712-0
A28456-0,A36124-0
A28521,A37144-0
A28521,A50273-0
A28550,A47612-0
A28621-0,A51813-0-0
A28621-0,A52556-0
A28621-1,A52556-0
A28638-0,A32404
A28638-0,A44832-0
A28638-0,A7035-0
A28654-0,A34395-1
A28666-0,A34758
A28666-0,A35487-0
A28666-0,A39936-2
A28666-0,A43430-1
A28666-0,A43647-0
A28666-0,A46350-1
A28666-0,A7644-1
A28666-2,A32840
A28669-0,A30562-1
A28671-0,A28887-1
A28671-0,A7232-0
A28671-0,A7232-3
A28671-0,A7892-0
A28671-1,A28821-0
A28671-1,A51200
A28671-1,A6999-11
A28671-1,A7232-0
A28671-2,A28887-1
A28671-2,A29518-0
A28671-2,A51788-11
A28671-2,A52348-1
A28671-2,A7232-0
A28683,A32014-0
A28683,A52245-Unknow4
A28683,A52370-Unknow1
A28683,A9745
A2869,A47468-2
A28694-0,A33425-0
A28694-0,A45034-0
A28694-0,A49343-0
A28694-0,A49673-12
A2872-0,A41572-1
A28744,A37978-0
A28744,A41492-0
A28744,A52240-12
A28744,A8255
A28744,A8796-2
A28763,A49678-0-1
A28763,A49682-0-2
A28763,A6289
A28764-0,A32968-1
A28766,A38716-1
A28766,A4519-0
A28815-0,A45258-0-3
A28815-0,A52357-2-3
A28821-0,A30050
A28821-0,A32302-0
A28821-0,A35608-0
A28821-0,A38480-0
A28821-0,A40214-0
A28821-0,A40270-0
A28821-0,A40270-3
A28821-0,A41112-1
A28821-0,A43430-0
A28821-0,A43434-0
A28821-0,A4455-6
A28821-0,A44972
A28821-0,A4656-0
A28821-0,A49686-9-1
A28821-0,A51200
A28821-0,A6999-11
A28821-0,A7232-0
A28821-0,A7639-1
A28827-0,A2942-0
A28827-0,A30929-0
A28827-0,A42211-0
A28860,A34416-0
A28860,A38503-0
A28860,A49334-0
A28887-0,A29499-2
A28887-0,A29510-0
A28887-0,A33448-1
A28887-0,A33448-4
A28887-0,A35409-0
A28887-0,A51080-0
A28887-0,A7232-0
A28887-1,A29510-0
A28887-1,A33448-1
A28887-1,A35409-0
A28887-1,A39850-0
A28887-1,A41528-0
A28887-1,A44207-1
A28887-1,A51788-11
A28887-1,A5349
A28887-1,A7232-0
A28887-1,A7232-3
A28887-1,A7892-0
A28887-2,A33448-1
A28897-0,A35956-3
A289,A6115
A28908-1,A39654-0
A28908-1,A47261-0
A28919-1,A35756-1
A28919-1,A49683-14
A28926-0,A39140-0
A28926-0,A4350-0
A28926-0,A49985
A28927-0,A40585-1
A28927-0,A42727-1
A28927-0,A52150
A28927-0,A52274-0
A28927-0,A6131-0
A29013-0,A29702
A29013-0,A50156-0
A29013-0,A6726
A29013-1,A32475-4
A29016-0,A38722-0
A29080-0,A52163-1
A29081-1,A49674-0-3
A29081-2,A45086-16
A29081-2,A47390-0
A29081-2,A49674-0-3
A29085-1,A52274-0
A29123-0,A49048
A29123-0,A51633-0
A29139-0,A36163-0
A29148-0,A37319
A29153-0,A50121-0
A2920-0,A33553-0
A2920-0,A33553-4
A2920-0,A33558-0
A2920-0,A49668-2
A2920-0,A6124-1
A2920-0,A8020-82
A29203-0,A34558
A29203-0,A37878-0
A29203-0,A46933-0
A29203-0,A49687-7
A29203-0,A49687-Unknow7
A29203-0,A52163-1
A29203-0,A5917
A29203-0,A8004-11
A29203-0,A8016-7
A29203-0,A8619
A29205-0,A30141-0
A29205-0,A35637-0
A29205-0,A46112-0
A29233,A52281-3
A29233,A6744-1
A29233,A7042-0
A29272-0,A3604-0
A29272-0,A36602-0
A29272-0,A39266-0
A29272-0,A39899-0
A29272-0,A46759-0
A29272-0,A9180-0
A29272-0,A9606-3
A29294-0,A36280-0
A29294-0,A36475-0
A29294-0,A36475-1
A29294-0,A36490-0
A2931-0,A38645-0
A2931-0,A5258-0
A29313,A39748-0
A29314-0,A38480-3
A29314-0,A51348-Unknow1
A29314-0,A8015-1-0
A29314-1,A38480-4
A2933-1,A38305-0
A2934-0,A4736-0
A2935,A33738-0
A29377-0,A30181
A29377-0,A3180
A29377-0,A37922-0
A29377-0,A50832-6
A29379,A38664-0
A29379,A51554-0
A2938-3,A46830-0
A29386-0,A8006-6
A29386-0,A9494-0
A29388-0,A32349-0
A29388-0,A33066-0
A29388-0,A33641-1
A29388-0,A44255-0
A29388-0,A46800
A29388-0,A49673-6-1
A29388-0,A49687-36
A29388-0,A541-0
A29388-0,A6395-0
A29388-0,A8136-0
A29388-1,A37700-1
A29388-1,A46800
A29388-1,A51820-Unknow2
A29388-1,A52241-0
A29388-1,A52370-0-2
A2942-0,A30222-0
A2942-0,A30929-0
A2942-0,A32824-0
A2942-0,A42211-0
A2942-0,A42211-1
A2942-0,A43982-0
A2942-0,A44795-0
A2942-0,A45906-0
A2942-0,A45906-4
A2942-0,A50051-0
A2942-0,A50851-0
A2942-0,A52300-5
A2945-0,A40945-1
A2945-0,A43430-0
A2945-0,A43471-0
A2945-0,A49537-2
A2945-0,A7129-0
A2945-0,A9072-0
A29454-0,A29842-0
A29454-0,A37961-0
A29454-0,A7494-0
A29467-3,A4350-0
A29479-1,A46830-1
A29479-4,A46830-0
A29499-2,A33448-1
A29510-0,A33448-1
A29510-0,A44207-1
A29518-0,A52348-1
A29518-0,A7232-0
A29518-3,A32014-0
A29518-3,A5129
A29518-3,A7232-0
A29520-1,A31917-0
A29520-1,A7305-0
A29532-2,A40057-0
A29532-2,A8341-0
A29545-0,A36696-0
A29545-0,A41457-0
A29545-0,A46131-0
A29545-0,A48491-0
A29545-0,A52593-0
A29567-0,A44935-0
A29567-0,A5146-0
A29584,A36602-0
A29584,A43703-8
A29584,A9004-0
A29586-0,A48861-0
A29592,A41934-0
A29592,A46115-1
A2962-0,A39148
A2962-0,A39151-0
A2962-0,A46525-0
A2962-0,A50156-0
A2962-0,A8019-53
A29637-0,A34352-0
A29637-0,A38077-1
A29637-0,A50144-0
A29637-0,A50156-0
A29637-0,A7270-0
A29643-0,A9881-0
A29681,A35449-0
A29681,A40809-0
A29685,A35041-1
A29685,A49554-4
A29685,A49686-13
A29685,A50851-0
A29689-0,A37095-2
A29689-0,A4376-1
A29702,A50156-0
A29702,A6726
A29708-0,A42628-0
A29708-0,A49668-9
A29739,A33328-0
A29739,A46380-0
A29739,A52521-0
A29744-0,A29930-0
A29744-0,A9618-0
A29747,A45119-0
A29747,A49400
A29755-0,A46195-2
A29786-0,A30355-1
A29788,A30947-0
A29788,A40158-0
A29788,A47369-0
A29788,A50836-0
A29788,A52359-3
A29842-0,A37961-0
A29842-0,A7494-0
A29865,A42682
A29865,A49687-7
A29865,A52163-1
A29865,A8004-11
A29930-0,A9618-0
A29969-0,A4311
A29969-3,A4311
A2997-2,A35135-0
A2997-2,A52356-1
A2997-3,A35135-0
A2997-3,A52356-1
A30-0,A52298
A30009-0,A3304-0
A30009-0,A35416-15
A30009-0,A4884-1
A30009-0,A5825-1
A30009-0,A5834
A30010,A32480-0
A30010,A46380-0
A30010,A51820-0-1
A30017,A35589-1
A30017,A43446-0
A30017,A45119-0
A30017,A50017-0
A30018-0,A32046-1
A30018-0,A42372-0
A30018-0,A4458
A30027-0,A39001-0
A30027-0,A4343-0
A30050,A40214-0
A30050,A44972
A30050,A4656-0
A30050,A7639-1
A30084-0,A52308-0
A30084-0,A6830
A30084-0,A8623-0
A30084-0,A9410
A30084-1,A40661-0
A30084-1,A52308-0
A30088-0,A34308-1
A30088-0,A44671-0
A3010-0,A6265-0
A30102-0,A30661-0
A30102-0,A31007-0
A30102-0,A33393-0
A30102-0,A42224-0
A30102-0,A45860-4
A30102-0,A51347-2
A30105-0,A33192-0
A30105-0,A43614-0
A30105-0,A47562-0
A30105-2,A31018-1
A30105-2,A52109-0
A3011-0,A31306-1
A3011-0,A41535-1
A3011-0,A43740
A3011-0,A50059-0
A3011-0,A5341-0
A3011-0,A8007-5
A3011-0,A8009-8
A30151-0,A31735
A30152-1,A36953-0
A30179,A32312-1
A30179,A33641-0
A30179,A36602-0
A30181,A3180
A30181,A37922-0
A30181,A50832-6
A30196,A43430-1
A30199,A43662-0
A30215,A49696
A30215,A875
A30223-0,A37686-2
A30223-0,A42211-0
A30223-0,A45269-2
A30223-0,A48293-0
A30223-0,A49673-26
A30226,A38645-0
A30226,A50230
A30241-1,A30553
A30241-1,A36602-0
A30241-1,A48575
A30250-0,A45267-10
A30282-0,A31101-2
A30282-0,A42659
A30282-0,A45223-0
A30282-0,A45267-0
A30282-0,A50962-2
A30282-0,A52216
A30282-0,A52345-0-3
A30282-0,A52554-0
A30282-0,A8016-17
A30282-0,A8468-0
A30282-0,A9549-2
A30305-0,A47394-0
A30305-0,A50051-0
A30305-0,A5915-0
A30326-1,A34913
A30326-1,A51002-0
A30355-0,A34909-1
A30355-0,A39995-0
A30355-0,A41933-1
A30355-0,A52243-17
A30355-1,A48453-1
A30358,A33939-0
A30358,A43718-0
A30358,A46140
A3044-0,A48959
A3044-0,A8948-0
A30442-2,A47394-0
A30464,A30481-1
A30464,A48082-1
A30464,A6340-0
A30464,A6364-0
A30465,A51088-0-1
A30465,A7810-0
A30481-0,A36240-0
A30481-0,A38968-0
A30481-0,A6340-0
A30481-0,A6364-0
A30481-1,A51779-0
A30481-1,A6340-0
A30494-1,A38716-1
A30510-0,A36007-0
A30510-0,A43041-0
A30510-0,A44968
A30510-0,A50814-1
A30553,A36602-0
A30553,A48575
A30572,A31073
A30572,A43043-1
A30572,A46131-1
A30588-0,A37503-0
A30599-0,A39995-0
A3060-0,A38162-0
A3060-0,A6940-0
A30601-0,A3304-0
A30601-0,A33067
A30601-0,A5606-0
A30607-0,A4244-0
A30607-0,A47612-0
A3061-1,A32911-0
A3061-1,A43265-1
A30661-0,A33393-0
A30661-0,A45860-4
A30661-0,A52067-0
A30661-0,A9400-0
A30661-2,A36602-0
A30661-2,A44574-0
A30661-2,A5577-0
A30664-0,A39266-0
A30664-0,A39899-0
A30664-0,A46759-0
A30664-0,A7305-0
A3068,A4122-0
A30687-0,A50851-0
A30687-0,A50960-16
A30719,A44263-0
A30736,A41428-0
A30736,A43288-1
A30736,A50757-0
A3084-0,A47454-0
A3084-0,A49912-0
A3084-0,A6415-0
A30861-1,A42211-0
A30883-0,A36352-0
A30897-0,A35953-1
A30897-0,A52373-0-0
A30899,A50948-23
A30899,A51184-1
A30903-3,A46131-0
A30929-0,A32730-0
A30929-0,A3414-10
A30929-0,A39944-10
A30929-0,A42211-0
A30929-0,A43008-0
A30929-0,A45906-4
A30929-0,A51019-0
A30929-0,A52371-0-0
A30932-0,A31798
A30932-0,A37823
A30932-0,A38645-0
A30932-0,A40196
A30932-0,A44854-0
A30932-0,A46651
A30932-0,A50090
A30932-0,A5304
A30947-0,A50404-0
A30947-0,A50836-0
A30947-0,A52359-3
A30990-0,A7232-0
A30990-0,A8666-0
A31002-0,A50960-0-0
A31007-0,A51347-2
A31018-1,A52109-0
A31050-0,A43662-1
A31050-1,A42820-5
A31050-1,A43662-0
A31073,A43043-1
A31073,A46131-1
A31101-2,A42659
A31101-2,A45223-0
A31101-2,A45267-0
A31101-2,A50962-2
A31101-2,A52216
A31101-2,A52345-0-3
A31101-2,A52554-0
A31101-2,A8016-17
A31101-2,A8468-0
A31101-2,A9549-2
A31109-0,A38541-0
A31109-0,A38730
A31109-0,A46240-0
A31109-4,A39002-0
A31109-4,A39308-1
A31109-4,A45453-1
A31116-0,A33939-0
A31116-0,A4177-0
A31116-0,A50404-0
A31119-0,A39864-0
A31119-0,A46380-0
A31119-0,A49676-0-2
A31141-0,A48163-0
A31141-0,A6599
A31157-0,A43715-0
A31157-0,A9737-0
A31166-2,A37687-0
A31181,A44408-1
A31212-0,A45119-0
A31212-0,A9430
A31221-0,A46630-2
A31221-0,A6744-2
A31221-1,A51813-0-0
A31221-1,A6744-2
A31223-0,A52237-0-4
A31232-2,A52286-3
A31232-2,A8034-Unknow0
A31248-0,A31652-0
A31248-0,A3310-0
A31248-0,A39276-0
A31248-0,A41324-0
A31263-0,A42146-0
A31263-0,A49466-0
A31263-0,A51779-0
A31263-0,A52586-2
A31306-1,A41535-1
A31306-1,A43740
A31306-1,A8007-5
A31306-1,A8009-8
A31359,A9561-0
A31370-0,A32253-0
A31370-0,A51828-1
A31401,A45481-0
A31429-0,A32344-0
A31486,A49268-0
A31486,A5930-0
A31549-0,A32051-0
A31583-0,A34498-0
A31583-0,A5874-0
A3159,A39995-0
A3160-0,A42762-0
A31617-0,A51607-0
A31620-0,A369-0
A31620-0,A39236-1
A31620-0,A4366-0
A31620-0,A44071-0
A31620-0,A46494-0
A31620-0,A48763-0
A31620-0,A6699-1
A31620-0,A6970
A31620-0,A8598-0
A31630,A35694-0
A31630,A4122-0
A31630,A8729-0
A31632-1,A39308-1
A31632-1,A39864-1
A31632-1,A45138-0
A31652-0,A36330-0
A31652-0,A37951-0
A31652-0,A38362-0
A31652-0,A38611-0
A31652-0,A39276-0
A31652-0,A39988
A31652-0,A40438
A31652-0,A4277-0
A31652-0,A47572-0
A31652-0,A52371-0-1
A31662,A39857-1
A31688-0,A51597-Unknow0
A31688-0,A7924-0
A31688-3,A4321-0
A3173-0,A32311-1
A31749-0,A38236-0
A31767,A51813-0-0
A31786-0,A51743-0
A31798,A38645-0
A31798,A40196
A31798,A44854-0
A31798,A46651
A31798,A5304
A3180,A37922-0
A3180,A50832-6
A31805,A37334-0
A31805,A50950-0
A31864,A40236-0
A31864,A7999-0-7
A31899-0,A34433-0
A31916,A52286-2-0
A31916,A8518-2
A31917-0,A7305-0
A31944-0,A39995-0
A31944-0,A52067-0
A31944-1,A39995-0
A32007-0,A32253-0
A32014-0,A33475-0
A32014-0,A40236-0
A32014-0,A45795-0
A32014-0,A47571-0
A32014-0,A48486-0
A32014-0,A49678-0-1
A32014-0,A5129
A32014-0,A52245-Unknow4
A32014-0,A52370-Unknow1
A32014-0,A6134-0
A32014-0,A7232-0
A32014-0,A7798-0
A32014-0,A9310-0
A32014-0,A9745
A32046-1,A4458
A32115-0,A34239-0
A32121-3,A36475-0
A32121-3,A47203-0
A32130-0,A34395-3
A32130-0,A37412-0
A32130-0,A38707-0
A32130-0,A39884-0
A32130-0,A43413-19
A32130-0,A45976-0
A32130-0,A48258
A32130-0,A5152-0
A32130-1,A7035-0
A32131,A40255-0
A32168-0,A48917-0
A32213,A9494-0
A32246-0,A36245-1
A32246-0,A42257-0
A32246-0,A42258-0
A32246-0,A44378-0
A32246-0,A45906-2
A32246-0,A45959-0
A32246-0,A48861-0
A32246-0,A49674-0-3
A32246-0,A50962-2
A32246-0,A51358-7
A32246-0,A51377-0
A32246-0,A8000-14
A32246-0,A8007-1-0
A32246-0,A8007-16
A32246-0,A8007-7-1
A32246-0,A8226-0
A32246-0,A8226-1
A32246-0,A9890-2
A32246-1,A8007-1-0
A32246-1,A9890-Unknow0
A32249-1,A39171
A32249-1,A49428-0
A32249-1,A49681-6
A32253-0,A36983-0
A32253-0,A44994-0
A32253-0,A45119-0
A32253-0,A46195-2
A32253-0,A46380-0
A32253-0,A47237-0
A32253-0,A51168-1
A32253-0,A51820-0-0
A32253-0,A51828-1
A32253-0,A52251-5
A32253-0,A52383-15
A32255-0,A50063-0
A32257-0,A41519-0
A32257-0,A48293-0
A32257-0,A49906-0
A32257-0,A49934-3
A32257-0,A7232-0
A32257-0,A7892-0
A32283,A34416-0
A32296-0,A36454-0
A32296-0,A38664-0
A32296-0,A39995-0
A32296-0,A42391-0
A32296-0,A45255-2
A32296-0,A45893-2
A32296-0,A51155-2
A32296-0,A52250-1
A32296-0,A52264-2
A32296-0,A7758-3
A32296-0,A7890-0
A32296-0,A8030-0-0
A3230-3,A46108
A32301-1,A49678-0-2
A32301-1,A52371-Unknow0
A32301-1,A8007-5
A32302-0,A39916
A32302-0,A43434-0
A32302-0,A43712-1
A32302-0,A52246-7
A32302-0,A7232-0
A32305-1,A37909-0
A32305-1,A49992-1
A32305-1,A6131-0
A32308-0,A43084-0
A32308-0,A48833
A32311-1,A3411-1
A32311-1,A36602-0
A32311-1,A39308-1
A32311-1,A46131-1
A32311-1,A48191-1
A32312-1,A33641-0
A32312-1,A36602-0
A32312-1,A50782-0
A32312-1,A588-0
A32312-1,A7270-1
A32329,A45894-0
A32329,A8015-2
A32331,A35925-0
A32331,A51633-1
A32344-0,A47711
A32347-0,A42258-0
A32347-0,A44379-0
A32347-0,A49674-0-3
A32347-0,A51377-0
A32347-0,A8007-7-1
A32347-0,A8226-0
A32349-0,A541-0
A32349-0,A8136-0
A32351-0,A35449-0
A32351-0,A36983-0
A32351-0,A37833-0
A32351-0,A39266-0
A32351-0,A39782-0
A32351-0,A39899-0
A32351-0,A40980-0
A32351-0,A44994-0
A32351-0,A46380-0
A32351-0,A49493-0
A32351-0,A51168-1
A32352-1,A50063-0
A32367-0,A39936-0
A32367-0,A41567-0
A32367-0,A8021-0-0
A32367-0,A9973-0
A32399-0,A35852
A32399-0,A3728
A32399-0,A41630-2
A32399-0,A43178
A32399-0,A43398
A32399-0,A43944
A32399-0,A4732-0
A32399-0,A49485-1
A32399-0,A50687-1
A32399-0,A5690
A32399-0,A8598-0
A3240-1,A37833-0
A32404,A44832-0
A32404,A7035-0
A32466-0,A37686-1
A32466-0,A39308-0
A32466-0,A4656-0
A32466-0,A48163-0
A32475-1,A7118
A32475-4,A38722-0
A32480-0,A46380-0
A32480-0,A51820-0-1
A32513-0,A41885-0
A32513-0,A49338-0
A32513-0,A50832-5
A32517,A52274-Unknow0
A32517,A8020-Unknow3
A32517,A8043-10
A32573-0,A49668-13
A32573-0,A52245-3
A32573-0,A592-0
A32573-0,A8014-0
A32575-0,A46776-0
A32619-0,A9047-0
A32631,A41669-0
A32638,A52286-5
A32640-0,A35671-0
A32640-0,A4698
A32640-0,A49021
A3265-1,A50063-0
A32718-0,A42820-4
A32718-0,A47332-0
A32721-0,A52109-0
A32721-0,A9091-0
A32730-0,A32888-0
A32730-0,A51019-0
A32824-0,A39308-0
A32824-0,A41083-0
A32824-0,A49682-43
A32824-0,A50051-0
A32824-0,A51790-0
A32824-0,A52300-5
A32824-0,A52371-0-0
A32824-0,A52375-0
A32838,A39002-0
A32864-0,A47216-1
A32864-0,A7305-0
A32881-1,A43172-0
A32881-1,A51233-0
A3290,A44895
A32911-0,A43265-0
A32911-0,A43265-1
A32930,A3781
A32930,A4256-0
A32930,A4261-1
A3296-2,A8341-0
A32975-0,A33939-0
A32975-0,A34188-1
A32975-0,A39076-0
A32975-0,A9062-0
A33013,A44658-0
A33013,A47454-0
A33013,A6614-0
A33033-0,A6716-0
A3304-0,A5606-0
A33054-0,A46693-0
A33058-0,A8833
A33058-0,A9399-0
A33061-0,A33751-0
A33061-0,A4469-0
A33066-0,A35037-1
A33072-0,A409-1
A33072-0,A49508-0
A33072-1,A49508-0
A3310-0,A35987-0
A3310-0,A41324-0
A3310-0,A4321-0
A33125,A42778-0
A33128-0,A36988
A33170-0,A37734-1
A33170-0,A51168-16
A33170-0,A8015-2
A33192-0,A41992-0
A33192-0,A50416-0
A33195,A39739-0
A33195,A43227-0
A33195,A52586-0
A33199-1,A35303-0
A33202-0,A36614-0
A33204,A48295-0
A33213-0,A34239-0
A33213-0,A37112
A33227-0,A49680-Unknow0
A33227-0,A50156-0
A33227-0,A7270-0
A33227-0,A7759-Unknow0
A33250-1,A38968-0
A33259-0,A8517
A33259-0,A9859-0
A33278-0,A9631-0
A3328-0,A45911-15
A3328-0,A48801-0
A3328-0,A49673-26
A33285-2,A50756-3
A33328-0,A46380-0
A33328-0,A52521-0
A33335-7,A38299-1
A33337-1,A49508-0
A33342-1,A52163-1
A33342-1,A6737-1
A33346-0,A47332-0
A33346-0,A9047-0
A33353-2,A44760-0
A33375-1,A49467-0
A33378,A43703-17
A33378,A44548-0
A33383-1,A43813-1
A33383-1,A48082-1
A33383-1,A7364-0
A33393-0,A45860-4
A33425-0,A49343-0
A33425-0,A49673-12
A33443-0,A33448-1
A33448-1,A35409-0
A33448-1,A44207-1
A33448-6,A44207-0
A33448-9,A48083-0
A33475-0,A37503-0
A33475-0,A45795-0
A33475-0,A49557-0
A33553-0,A33558-0
A33553-0,A37707-0-2
A33553-0,A42739-0
A33553-0,A42871-1
A33553-0,A49677-0-0
A33553-0,A50943-8-2
A33553-0,A6733-0
A33553-0,A8020-0-9
A33553-0,A8020-82
A33553-2,A42739-0
A33558-0,A49682-42
A33558-0,A50948-3
A33558-0,A52282-4
A33558-0,A7232-0
A33558-0,A8020-39
A33558-0,A8020-82
A33558-2,A52556-0
A33558-4,A45848-Unknow0
A33558-4,A50681-2
A33564-0,A37503-1
A33564-0,A6926-0
A33641-0,A35449-0
A33641-0,A36602-0
A33641-0,A41423-1
A33641-0,A46772-0
A33641-0,A49613-1
A33641-0,A50916-0
A33643,A40950-0
A33643,A42051-0
A33680-0,A35409-0
A33680-0,A5550-1
A33734-0,A47612-0
A33738-0,A4659
A33738-0,A48512-0
A33738-0,A6428-0
A33738-0,A7059-0
A33751-0,A39759-0
A33751-0,A4469-0
A33763-0,A45957-0
A33763-0,A5079-0
A33763-0,A52163-1
A3378-0,A38449-1
A3378-0,A588-0
A3378-0,A7291-0
A3378-0,A9266
A33784-0,A50842
A33784-0,A9292-0
A338-0,A41934-0
A338-0,A45094
A338-0,A46115-1
A33822-0,A44546-0
A33901-1,A45085-1
A33916-0,A45571-0
A33916-0,A45571-1
A33916-0,A52345-1
A33939-0,A34188-0
A33939-0,A41509-0
A33939-0,A4177-0
A33939-0,A43718-0
A33939-0,A46140
A33939-0,A50404-0
A33939-0,A9062-0
A33939-0,A9665
A33939-0,A9948-0
A33960,A6364-0
A33971-0,A51345-24
A34003-0,A34047-0
A34003-0,A41631-0
A34003-0,A9024-1
A34012-0,A52067-0
A34033-0,A44672-1
A34047-0,A9024-1
A34050-0,A35293-1
A34050-0,A8341-0
A34077-0,A49508-0
A34125-0,A47382-0
A3414-0,A46768-0
A3414-0,A8159-0
A34157-0,A39308-0
A34157-0,A39864-0
A34157-1,A48452-0
A34169,A5874-0
A34188-0,A8301-9
A34191-0,A37961-0
A34192-2,A38077-1
A34239-0,A34360-0
A34239-0,A35003-0
A34239-0,A37112
A34239-0,A38252-0
A34239-0,A46035-0
A34239-1,A34360-1
A34239-2,A47612-0
A34239-2,A9494-0
A34261-0,A49685-8
A34261-0,A6691
A34308-1,A44671-0
A34308-1,A49531
A3432-0,A51386-1
A3432-1,A51386-1
A3432-1,A52416-0
A34330-0,A3843-0
A34386-0,A38077-1
A34395-3,A48258
A34408-0,A52593-0
A34416-0,A38503-0
A34416-0,A44798-0
A34416-0,A44934-0
A34416-0,A49334-0
A34416-0,A49335-0
A34416-0,A9883-0
A34417-0,A48758-0
A34452-0,A4733-0
A34452-0,A49557-0
A34472,A7167
A3449-0,A52384-11
A34498-0,A38236-0
A34498-0,A49674-Unknow2
A34498-0,A5874-0
A34498-0,A8598-0
A34498-1,A40847-0
A34498-1,A5874-0
A3452-0,A46164-0
A34546-0,A49654-1
A34558,A46933-0
A34558,A49687-Unknow7
A34558,A52163-1
A34558,A5917
A34681-1,A46768-0
A3473-0,A37144-0
A3473-0,A52113-0
A3473-0,A5795-0
A3473-1,A37144-0
A3473-1,A5795-1
A34758,A43430-1
A34766-0,A47562-0
A34766-0,A8003-22
A34799-0,A42677-0
A34799-0,A49674-86
A34799-0,A52279-10
A34799-0,A8015-45
A34872-0,A44469
A34872-0,A50753-0
A34906-0,A48779-0
A34906-0,A49763-0
A34909-1,A39995-0
A34913,A51002-0
A34930,A41997-0
A34930,A52349-1
A34936-0,A40945-0
A34957-0,A4455-2
A34958,A36491
A34958,A39308-0
A34958,A51744-5
A34976-0,A40733-0
A34976-0,A41152-0
A34996-0,A6598-0
A34999-1,A49687-7
A34999-1,A8004-11
A34999-1,A8301-4
A35003-0,A43291-0
A35003-0,A48064-0
A35003-0,A48776-0
A35003-0,A9728
A35016,A44456-1
A35041-1,A49554-4
A35041-1,A49686-13
A35041-1,A50851-0
A35047-3,A45087-1
A35053,A44525-0
A35117-0,A3515-0
A35117-0,A35492
A35117-0,A35694-0
A35117-0,A40370-2
A35117-0,A4122-0
A35117-0,A49597-0
A35117-0,A6715-0
A35133-2,A43986-0
A35133-2,A45258-0-3
A35135-0,A42592-1
A35135-0,A51353-1
A35135-0,A51360-38
A35135-0,A52236-3
A35135-0,A52356-1
A35135-7,A44736-0
A35135-7,A46559-0
A35135-7,A8511-1
A35137-0,A51461-2
A35137-0,A52253-10
A35137-6,A51386-1
A35143-2,A49673-2
A35143-2,A52382-16
A35144-0-1,A42738-1
A35144-0-1,A49674-1-2
A35144-0-1,A49937-0
A35144-0-1,A51154-0
A35144-0-1,A52383-2
A35144-8,A46639-8
A35144-8,A49686-86
A35144-8,A52241-5
A3515-0,A35492
A3515-0,A35694-0
A3515-0,A40370-0
A3515-0,A40370-2
A3515-0,A4122-0
A3515-0,A47461-1
A3515-0,A49597-0
A3515-0,A6715-0
A35151-1,A9737-0
A35156-1,A36398-2
A35156-1,A46089-1
A35156-1,A51393-0
A35156-1,A52152
A35173,A50218-0
A35174-0,A47237-0
A35213-0,A50063-0
A35262-0,A46112-0
A35264-1,A6598-0
A35275-0,A667-0
A35285-0,A39001-0
A35285-0,A4343-0
A35303-0,A36953-0
A35303-0,A41054-0
A35306-0,A39276-0
A35306-0,A4325-0
A35306-0,A4325-2
A35306-1,A36926-0
A35306-1,A39276-0
